"month","day","week","observer","transect","lat","lon","elevation_m","time_beg","duration_s","temp_avg","wind_avg","air_quality","weather","family","genus","species","number"
8,25,7,"Freya","MGT",49.0625,-120.7986,1185,10:00:00,780,17.5,0,2,"sunny","Nymphalidae","Boloria","epithore",1
8,25,7,"Freya","OHR",49.4214,-120.2563,568,13:32:00,900,27,0.5,1,"sunny","Nymphalidae","great basin nymphs?","Maybe?",4
8,25,7,"Freya","OHR",49.4214,-120.2563,568,13:32:00,900,27,0.5,1,"sunny","Pieridae","Colias",NA,4
8,25,7,"Freya","OHR",49.4214,-120.2563,568,13:32:00,900,27,0.5,1,"sunny","Pieridae","Pontia",NA,1
8,25,7,"Freya","OHR",49.4214,-120.2563,568,13:32:00,900,27,0.5,1,"sunny","Hesperiidae","Ochlodes","sylvanoides",1
8,25,7,"Freya","OHR",49.4214,-120.2563,568,13:32:00,900,27,0.5,1,"sunny","Hesperiidae","Hesperia","colorado",1
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Hesperiidae","Ochlodes","sylvanoides",10
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Pieridae","Colias",NA,4
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Pieridae","Pieris","rapae",2
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Nymphalidae","Argynnis",NA,1
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Lycaenidae","Plebejus","melissa",1
8,25,7,"Freya","ABR",49.4194,-129.5247,909,12:21:00,960,25,1,2,"sunny","Lycaenidae","Tharsalea","helloides",1
8,25,7,"Freya","JMS",49.1971,-119.7834,407,14:50:00,960,32,1,2,"sunny","Pieridae","Pieris","rapae",4
8,25,7,"Freya","JMS",49.1971,-119.7834,407,14:50:00,960,32,1,2,"sunny","Hesperiidae","Ochlodes","sylvanoides",5
8,25,7,"Freya","JMS",49.1971,-119.7834,407,14:50:00,960,32,1,2,"sunny","Hesperiidae","New","skipper",1
8,25,7,"Freya","JMS",49.1971,-119.7834,407,14:50:00,960,32,1,2,"sunny","Pieridae","Pontia",NA,1
8,25,7,"Freya","JMS",49.1971,-119.7834,407,14:50:00,960,32,1,2,"sunny","Pieridae","Colias",NA,2
8,26,7,"Freya","KSP",49.3918,-119.5891,322,15:00:00,840,34,1,4,"cloudy","Hesperiidae","Ochlodes","sylvanoides",2
8,26,7,"Freya","KSP",49.3918,-119.5891,322,15:00:00,840,34,1,4,"cloudy","Lycaenidae","Strymon","melinus",1
8,26,7,"Freya","KWL",49.3013,-119.6279,571,14:02:00,1020,33.5,1,3,"partly cloudy","Hesperiidae","Ochlodes","sylvanoides",8
8,26,7,"Freya","KWL",49.3013,-119.6279,571,14:02:00,1020,33.5,1,3,"partly cloudy","Hesperiidae","Hesperia","colorado",1
8,26,7,"Freya","KWL",49.3013,-119.6279,571,14:02:00,1020,33.5,1,3,"partly cloudy","Hesperiidae","Hesperia","juba",18
8,26,7,"Freya","KWL",49.3013,-119.6279,571,14:02:00,1020,33.5,1,3,"partly cloudy","Hesperiidae",NA,NA,1
8,26,7,"Freya","KWL",49.3013,-119.6279,571,14:02:00,1020,33.5,1,3,"partly cloudy","Pieridae","Colias",NA,5
8,26,7,"Freya","RTT",49.0887,-119.5351,287,12:34:00,900,32,1,3,"partly cloudy","Pieridae","Pieris","rapae",20
8,26,7,"Freya","RTT",49.0887,-119.5351,287,12:34:00,900,32,1,3,"partly cloudy","Hesperiidae","Ochlodes","sylvanoides",4
8,26,7,"Freya","PML",49.5049,-119.6405,491,10:55:00,900,27,0.5,3,"partly cloudy","Pieridae","Pieris","rapae",1
8,26,7,"Freya","PML",49.5049,-119.6405,491,10:55:00,900,27,0.5,3,"partly cloudy","Hesperiidae","Ochlodes","sylvanoides",14
8,26,7,"Freya","OKF",49.3384,-119.5804,340,10:00:00,900,23.5,1.5,3,"partly cloudy","Hesperiidae","Ochlodes","sylvanoides",128
8,26,7,"Freya","OKF",49.3384,-119.5804,340,11:00:00,900,23.5,1.5,3,"partly cloudy","Nymphalidae","Cercyonis",NA,1
8,27,7,"Freya","KMP",49.8645,-119.4583,351,10:00:00,720,23,0,2,"cloudy",NA,NA,NA,0
8,27,7,"Freya","UBC",49.942,-119.3988,480,10:41:00,840,22,0.5,3,"cloudy",NA,NA,NA,0
8,27,7,"Freya","RRP",49.8802,-119.5763,575,11:57:00,840,23.5,0,2,"cloudy","Nymphalidae","Boloria","epithore",1
8,27,7,"Freya","RRP",49.8802,-119.5763,575,11:57:00,840,23.5,0,2,"cloudy","Hesperiidae",NA,NA,1
8,27,7,"Freya","PSL",50.6633,-120.3285,447,15:22:00,960,24.5,2,3,"partly cloudy","Hesperiidae","Hesperia","juba",1
8,28,7,"Freya","MMF",50.4953,-120.8061,1108,11:08:00,780,15.5,0.5,2,"sunny","Nymphalidae","Argynnis",NA,3
8,28,7,"Freya","MMF",50.4953,-120.8061,1108,11:08:00,780,15.5,0.5,2,"sunny","Lycaenidae","Tharsalea","helloides",2
8,28,7,"Freya","MMF",50.4953,-120.8061,1108,11:08:00,780,15.5,0.5,2,"sunny","Hesperiidae","Ochlodes","sylvanoides",1
8,28,7,"Freya","FLT",49.6127,-121.0651,1241,13:12:00,900,18,1.5,1,"partly cloudy","Nymphalidae","Cercyonis",NA,1
8,28,7,"Freya","FLT",49.6127,-121.0651,1241,13:12:00,900,18,1.5,1,"partly cloudy","Lycaenidae",NA,NA,1
8,28,7,"Freya","FLT",49.6127,-121.0651,1241,13:12:00,900,18,1.5,1,"partly cloudy","Nymphalidae","Polygonia",NA,1
8,28,7,"Freya","FLT",49.6127,-121.0651,1241,13:12:00,900,18,1.5,1,"partly cloudy","Hesperiidae","Thymelicus","https://www.inaturalist.org/observations/396218697",1
8,31,8,"Freya","CCM",49.1518,-122.0074,12,10:00:00,780,17.5,1,1,"sunny","Hesperiidae","Ochlodes","sylvanoides",5
8,31,8,"Freya","CCM",49.1518,-122.0074,12,10:00:00,780,17.5,1,1,"sunny","Pieridae","Pieris","rapae",1
8,31,8,"Freya","GBH",49.0965,-122.0457,13,10:50:00,780,19.5,1.5,1,"sunny","Pieridae","Pieris","rapae",3
8,31,8,"Freya","BGP",49.0245,-123.0564,5,13:20:00,780,21,2.5,1,"partly cloudy","Pieridae","Pieris","rapae",4
9,1,8,"Freya","RBG",48.4935,-123.3822,20,12:24:00,960,17,1,1,"partly cloudy",NA,NA,NA,0
9,1,8,"Freya","BHT",48.4099,-123.3644,40,11:18:00,960,19,1,1,"sunny",NA,NA,NA,0
9,1,8,"Freya","HRP",48.4355,-123.4065,74,10:43:00,780,18,1,1,"partly cloudy",NA,NA,NA,0
9,1,8,"Freya","CHP",48.47404,-123.3768,105,10:00:00,960,17.5,1.5,1,"partly cloudy",NA,NA,NA,0
9,3,8,"Freya","FLT",49.6127,-121.0651,1241,15:41:00,720,15,0,1,"partly cloudy",NA,NA,NA,0
9,3,8,"Freya","PSP",49.2501,-123.1965,85,13:22:00,780,19,1.5,1,"sunny","Nymphalidae","Nymphalis","californica",2
