month,day,week,observer,transect,lat,lon,elevation_m,time_beg,time_end,temp_beg,temp_end,air_quality,weather,wind_beg,wind_end,family,genus,species,number,,,,,,
8,5,6,Freya,KMP,49.8645,-119.4583,351,11:33,11:45,26,26,2,sunny,0,0,Pieridae,Pieris,rapae,10,,,,,,
8,5,6,Freya,UBC,49.942,-119.3988,480,10:00,10:13,21,23,5,sunny,0,1,Hesperiidae,Thymelicus,lineola,5,,,,,,
8,5,6,Freya,UBC,49.942,-119.3988,480,10:00,10:13,21,23,5,sunny,0,1,Nymphalidae,Cercyonis,sthenele,1,,,,,,
8,6,6,Freya,RTT,49.0887,-119.5351,287,10:58,11:14,26,18,11,sunny,0,1,Pieridae,Pieris,rapae,13,,,,,,
8,6,6,Freya,RTT,49.0887,-119.5351,287,10:58,11:14,26,18,11,sunny,0,1,Hesperiidae,Pholisora,catullus,1,,,,,,
8,6,6,Freya,RTT,49.0887,-119.5351,287,10:58,11:14,26,18,11,sunny,0,1,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
8,6,6,Freya,KSP,49.3918,-119.5891,322,10:00,10:12,22,23,8,sunny,1,0,NA,NA,NA,0,,,,,,
8,6,6,Freya,JMS,49.1971,-119.7834,407,12:32,12:47,31,31,6,sunny,0,1,Pieridae,Pieris,rapae,11,,,,,,
8,6,6,Freya,JMS,49.1971,-119.7834,407,12:32,12:47,31,31,6,sunny,0,1,Hesperiidae,NA,NA,1,,,,,,
8,6,6,Freya,OKF,49.3384,-119.5804,340,14:18,14:32,33,34,7,sunny,1,1,Lycaenidae,NA,NA,1,,,,,,
8,6,6,Freya,OKF,49.3384,-119.5804,340,14:18,14:32,33,34,7,sunny,1,1,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
8,6,6,Freya,OKF,49.3384,-119.5804,340,14:18,14:32,33,34,7,sunny,1,1,Pieridae,Colias,NA,1,,,,,,
8,6,6,Freya,PML,49.5049,-119.6405,491,15:27,15:43,34,34,7,sunny,1,0,Lycaenidae,Callophrys,spinetorum,1,,,,,,
8,6,6,Freya,PML,49.5049,-119.6405,491,15:27,15:43,34,34,7,sunny,1,0,Nymphalidae,Cercyonis,oetus,2,,,,,,
8,6,6,Freya,PML,49.5049,-119.6405,491,15:27,15:43,34,34,7,sunny,1,0,Hesperiidae,Thymelicus,lineola,3,,,,,,
8,6,6,Freya,PML,49.5049,-119.6405,491,15:27,15:43,34,34,7,sunny,1,0,Hesperiidae,Pholisora,catullus,2,,,,,,
8,6,6,Freya,PML,49.5049,-119.6405,491,15:27,15:43,34,34,7,sunny,1,0,Hesperiidae,Hesperia,colorado,1,,,,,,
8,7,6,Freya,PBM,49.4421,-120.5734,889,10:00,10:17,21,22,5,sunny,0,0,Nymphalidae,Boloria,NA,1,,,,,,
8,7,6,Freya,PBM,49.4421,-120.5734,889,10:00,10:17,21,22,5,sunny,0,0,Nymphalidae,Argynnis,cybele,2,,,,,,
8,7,6,Freya,PBM,49.4421,-120.5734,889,10:00,10:17,21,22,5,sunny,0,0,Nymphalidae,Argynnis,NA,12,,,,,,
8,7,6,Freya,PBM,49.4421,-120.5734,889,10:00,10:17,21,22,5,sunny,0,0,Nymphalidae,Limenitis,lorquini,3,,,,,,
8,7,6,Freya,PBM,49.4421,-120.5734,889,10:00,10:17,21,22,5,sunny,0,0,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
8,7,6,Freya,OHR,49.4214,-120.2563,568,11:13,11:27,22,22,7,sunny,2,1,Hesperiidae,Ochlodes,sylvanoides,3,,,,,,
8,7,6,Freya,OHR,49.4214,-120.2563,568,11:13,11:27,22,22,7,sunny,2,1,Nymphalidae,Cercyonis,sthenele,2,,,,,,
8,7,6,Freya,OHR,49.4214,-120.2563,568,11:13,11:27,22,22,7,sunny,2,1,Pieridae,Pieris,rapae,1,,,,,,
8,7,6,Freya,OHR,49.4214,-120.2563,568,11:13,11:27,22,22,7,sunny,2,1,Pieridae,Colias,NA,2,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Pieridae,Colias,NA,2,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Hesperiidae,Ochlodes,sylvanoides,12,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Pieridae,Pontia,beckerii,2,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Hesperiidae,Thymelicus,lineola,1,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Nymphalidae,Argynnis,NA,2,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Lycaenidae,Plebejus,melissa,1,,,,,,
8,7,6,Freya,ABR,49.4194,-129.5247,909,12:16,12:32,27,27,6,sunny,0,0,Hesperiidae,Hesperia,colorado,2,,,,,,
8,7,6,Freya,MGT,49.0625,-120.7986,1185,14:25,14:40,28,28,8,sunny,3,0,Lycaenidae,Tharsalea,mariposa,1,,,,,,
8,7,6,Freya,MGT,49.0625,-120.7986,1185,14:25,14:40,28,28,8,sunny,3,0,Nymphalidae,NA,NA,1,,,,,,
8,7,6,Freya,MGT,49.0625,-120.7986,1185,14:25,14:40,28,28,8,sunny,3,0,Pieridae,Colias,NA,2,,,,,,
8,7,6,Freya,MGT,49.0625,-120.7986,1185,14:25,14:40,28,28,8,sunny,3,0,Lycaenidae,NA,NA,1,,,,,,
8,8,6,Freya,HRP,48.4355,-123.4065,74,10:00,10:13,20,20,1,cloudy,0,0,NA,NA,NA,0,,,,,,
8,8,6,Freya,BHT,48.4099,-123.3644,40,10:44,10:57,20,20,1,partly cloudy,0,0,Hesperiidae,Ochlodes,sylvanoides,2,,,,,,
8,8,6,Freya,CHP,48.47404,-123.3768,105,12:28,12:43,21,25,1,sunny,3,0,Papilionidae,Papilio,rutulus,2,,,,,,
8,8,6,Freya,CHP,48.47404,-123.3768,105,12:28,12:43,21,25,1,sunny,3,0,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
8,8,6,Freya,RBG,48.4935,-123.3822,20,13:13,13:29,25,25,1,sunny,2,0,Pieridae,Pieris,rapae,1,,,,,,
8,8,6,Freya,RBG,48.4935,-123.3822,20,13:13,13:29,25,25,1,sunny,2,0,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
8,17,7,Freya,PSP,49.2501,-123.1965,85,10:00,10:12,17,17,1,sunny,0,0,NA,NA,NA,0,,,,,,
8,17,7,Freya,GBH,49.0965,-122.0457,13,12:10,12:25,23,23,1,sunny,2,2,Pieridae,Ochlodes,sylvanoides,4,,,,,,
8,17,7,Freya,GBH,49.0965,-122.0457,13,12:10,12:25,23,23,1,sunny,2,2,Hesperiidae,Pieris,rapae,2,,,,,,
8,17,7,Freya,CCM,49.1518,-122.0074,12,13:23,13:39,23,25,2,sunny,2,2,Pieridae,Ochlodes,sylvanoides,12,,,,,,
8,17,7,Freya,CCM,49.1518,-122.0074,12,13:23,13:39,23,25,2,sunny,2,2,Hesperiidae,Pieris,rapae,8,,,,,,
8,17,7,Freya,BGP,49.0245,-123.0564,5,15:43,16:00,23,22,1,sunny,1,1,Pieridae,Ochlodes,sylvanoides,20,,,,,,
8,17,7,Freya,BGP,49.0245,-123.0564,5,15:43,16:00,23,22,1,sunny,1,1,Hesperiidae,Pieris,rapae,4,,,,,,
8,18,7,Freya,BHT,48.4099,-123.3644,40,14:26,14:46,22,21,1,sunny,2,0,Hesperiidae,Ochlodes,sylvanoides,2,,,,,,
8,18,7,Freya,HRP,48.4355,-123.4065,74,11:15,11:27,20,20,1,sunny,1,0,NA,NA,NA,0,,,,,,
8,18,7,Freya,CHP,48.47404,-123.3768,105,10:13,10:29,18,18,1,sunny,1,0,Hesperiidae,Ochlodes,sylvanoides,2,,,,,,
8,18,7,Freya,RBG,48.4935,-123.3822,20,12:08,12:28,21,22,1,sunny,0,1,Hesperiidae,Ochlodes,sylvanoides,5,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Nymphalidae,Argynnis,NA,5,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Hesperiidae,NA,NA,3,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Hesperiidae,Ochlodes,sylvanoides,30,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Nymphalidae,Cercyonis,NA,3,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Pieridae,Colias,NA,3,,,,,,
8,25,7,Freya,PBM,49.4421,-120.5734,889,11:15,11:32,21,21,2,sunny,2,0,Nymphalidae,Polygonia,faunus,4,,,,,,
8,25,7,Freya,MGT,49.0625,-120.7986,1185,10:00,10:13,17,18,2,sunny,0,0,Pieridae,Colias,NA,1,,,,,,
8,25,7,Freya,MGT,49.0625,-120.7986,1185,10:00,10:13,17,18,2,sunny,0,0,Nymphalidae,Boloria,epithore,1,,,,,,
8,25,7,Freya,OHR,49.4214,-120.2563,568,13:32,13:47,27,27,1,sunny,1,0,Nymphalidae,great basin nymphs?,Maybe?,4,,,,,,
8,25,7,Freya,OHR,49.4214,-120.2563,568,13:32,13:47,27,27,1,sunny,1,0,Pieridae,Colias,NA,4,,,,,,
8,25,7,Freya,OHR,49.4214,-120.2563,568,13:32,13:47,27,27,1,sunny,1,0,Pieridae,Pontia,NA,1,,,,,,
8,25,7,Freya,OHR,49.4214,-120.2563,568,13:32,13:47,27,27,1,sunny,1,0,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
8,25,7,Freya,OHR,49.4214,-120.2563,568,13:32,13:47,27,27,1,sunny,1,0,Hesperiidae,Hesperia,colorado,1,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Hesperiidae,Ochlodes,sylvanoides,10,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Pieridae,Colias,NA,4,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Pieridae,Pieris,rapae,2,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Nymphalidae,Argynnis,NA,1,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Lycaenidae,Plebejus,melissa,1,,,,,,
8,25,7,Freya,ABR,49.4194,-129.5247,909,12:21,12:37,25,25,2,sunny,1,1,Lycaenidae,Tharsalea,helloides,1,,,,,,
8,25,7,Freya,JMS,49.1971,-119.7834,407,14:50,15:06,32,32,2,sunny,2,0,Pieridae,Pieris,rapae,4,,,,,,
8,25,7,Freya,JMS,49.1971,-119.7834,407,14:50,15:06,32,32,2,sunny,2,0,Hesperiidae,Ochlodes,sylvanoides,5,,,,,,
8,25,7,Freya,JMS,49.1971,-119.7834,407,14:50,15:06,32,32,2,sunny,2,0,Hesperiidae,New ,skipper,1,,,,,,
8,25,7,Freya,JMS,49.1971,-119.7834,407,14:50,15:06,32,32,2,sunny,2,0,Pieridae,Pontia,NA,1,,,,,,
8,25,7,Freya,JMS,49.1971,-119.7834,407,14:50,15:06,32,32,2,sunny,2,0,Pieridae,Colias,NA,2,,,,,,
8,26,7,Freya,KSP,49.3918,-119.5891,322,15:00,15:14,34,34,4,cloudy,2,0,Hesperiidae,Ochlodes,sylvanoides,2,,,,,,
8,26,7,Freya,KSP,49.3918,-119.5891,322,15:00,15:14,34,34,4,cloudy,2,0,Lycaenidae,Strymon,melinus,1,,,,,,
8,26,7,Freya,KWL,49.3013,-119.6279,571,14:02,14:19,34,33,3,partly cloudy,2,0,Hesperiidae,Ochlodes,sylvanoides,8,,,,,,
8,26,7,Freya,KWL,49.3013,-119.6279,571,14:02,14:19,34,33,3,partly cloudy,2,0,Hesperiidae,Hesperia,colorado,1,,,,,,
8,26,7,Freya,KWL,49.3013,-119.6279,571,14:02,14:19,34,33,3,partly cloudy,2,0,Hesperiidae,Hesperia,juba,18,,,,,,
8,26,7,Freya,KWL,49.3013,-119.6279,571,14:02,14:19,34,33,3,partly cloudy,2,0,Hesperiidae,NA,NA,1,,,,,,
8,26,7,Freya,KWL,49.3013,-119.6279,571,14:02,14:19,34,33,3,partly cloudy,2,0,Pieridae,Colias,NA,5,,,,,,
8,26,7,Freya,RTT,49.0887,-119.5351,287,12:34,12:49,32,32,3,partly cloudy,2,0,Pieridae,Pieris,rapae,20,,,,,,
8,26,7,Freya,RTT,49.0887,-119.5351,287,12:34,12:49,32,32,3,partly cloudy,2,0,Hesperiidae,Ochlodes,sylvanoides,4,,,,,,
8,26,7,Freya,PML,49.5049,-119.6405,491,10:55,11:10,27,27,3,partly cloudy,1,0,Pieridae,Pieris,rapae,1,,,,,,
8,26,7,Freya,PML,49.5049,-119.6405,491,10:55,11:10,27,27,3,partly cloudy,1,0,Hesperiidae,Ochlodes,sylvanoides,14,,,,,,
8,26,7,Freya,OKF,49.3384,-119.5804,340,10:00,10:15,22,25,3,partly cloudy,2,1,Hesperiidae,Ochlodes,sylvanoides,128,,,,,,
8,26,7,Freya,OKF,49.3384,-119.5804,340,11:00,11:15,22,25,3,partly cloudy,2,1,Nymphalidae,Cercyonis,NA,1,,,,,,
8,27,7,Freya,KMP,49.8645,-119.4583,351,10:00,10:12,23,23,2,cloudy,0,0,NA,NA,NA,0,,,,,,
8,27,7,Freya,UBC,49.942,-119.3988,480,10:41,10:55,22,22,3,cloudy,1,0,NA,NA,NA,0,,,,,,
8,27,7,Freya,RRP,49.8802,-119.5763,575,11:57,12:11,23,24,2,cloudy,0,0,Nymphalidae,Boloria,epithore,1,,,,,,
8,27,7,Freya,RRP,49.8802,-119.5763,575,11:57,12:11,23,24,2,cloudy,0,0,Hesperiidae,NA,NA,1,,,,,,
8,27,7,Freya,PSL,50.6633,-120.3285,447,15:22,15:38,25,24,3,partly cloudy,3,1,Hesperiidae,Hesperia,juba,1,,,,,,
8,28,7,Freya,KPP,50.6698,-120.4153,719,10:00,10:12,16,16,1,cloudy,0,1,NA,NA,NA,0,,,,,,
8,28,7,Freya,MMF,50.4953,-120.8061,1108,11:08,11:21,15,16,2,sunny,0,1,Nymphalidae,Argynnis,NA,3,,,,,,
8,28,7,Freya,MMF,50.4953,-120.8061,1108,11:08,11:21,15,16,2,sunny,0,1,Lycaenidae,Tharsalea,helloides,2,,,,,,
8,28,7,Freya,MMF,50.4953,-120.8061,1108,11:08,11:21,15,16,2,sunny,0,1,Hesperiidae,Ochlodes,sylvanoides,1,,,,,,
8,28,7,Freya,FLT,49.6127,-121.0651,1241,13:12,13:27,18,18,1,partly cloudy,1,2,Nymphalidae,Cercyonis,NA,1,,,,,,
8,28,7,Freya,FLT,49.6127,-121.0651,1241,13:12,13:27,18,18,1,partly cloudy,1,2,Lycaenidae,NA,NA,1,,,,,,
8,28,7,Freya,FLT,49.6127,-121.0651,1241,13:12,13:27,18,18,1,partly cloudy,1,2,Nymphalidae,Polygonia,NA,1,,,,,,
8,28,7,Freya,FLT,49.6127,-121.0651,1241,13:12,13:27,18,18,1,partly cloudy,1,2,Hesperiidae,Thymelicus,https://www.inaturalist.org/observations/396218697,1,,,,,,
8,31,8,Freya,CCM,49.1518,-122.0074,12,10:00,10:13,17,18,1,sunny,1,1,Hesperiidae,Ochlodes,sylvanoides,5,,,,,,
8,31,8,Freya,CCM,49.1518,-122.0074,12,10:00,10:13,17,18,1,sunny,1,1,Pieridae,Pieris,rapae,1,,,,,,
8,31,8,Freya,GBH,49.0965,-122.0457,13,10:50,11:03,19,20,1,sunny,2,1,Pieridae,Pieris,rapae,3,,,,,,
8,31,8,Freya,BGP,49.0245,-123.0564,5,13:20,13:33,21,21,1,partly cloudy,3,2,Pieridae,Pieris,rapae,4,,,,,,
9,1,8,Freya,RBG,48.4935,-123.3822,20,12:24,12:40,17,17,1,partly cloudy,1,1,NA,NA,NA,0,,,,,,
9,1,8,Freya,BHT,48.4099,-123.3644,40,11:18,11:34,19,19,1,sunny,1,1,NA,NA,NA,0,,,,,,
9,1,8,Freya,HRP,48.4355,-123.4065,74,10:43,10:56,17,19,1,partly cloudy,1,1,NA,NA,NA,0,,,,,,
9,1,8,Freya,CHP,48.47404,-123.3768,105,10:00,10:16,17,18,1,partly cloudy,2,1,NA,NA,NA,0,,,,,,
9,3,8,Freya,FLT,49.6127,-121.0651,1241,15:41,15:53,15,15,1,partly cloudy,0,0,NA,NA,NA,0,,,,,,
9,3,8,Freya,PSP,49.2501,-123.1965,85,13:22,13:35,19,19,1,sunny,2,1,Nymphalidae,Nymphalis,californica,2,,,,,,
